Ages[15-49]_All_grade1,Ages[15-49]_All_grade2,Ages[15-49]_All_grade3,Ages[20-29]_All_grade1,Ages[20-29]_All_grade2,Ages[20-29]_All_grade3,Ages[30-39]_All_grade1,Ages[30-39]_All_grade2,Ages[30-39]_All_grade3,Ages[40-49]_All_grade1,Ages[40-49]_All_grade2,Ages[40-49]_All_grade3,Ages[15-49]_Male_grade1,Ages[15-49]_Male_grade2,Ages[15-49]_Male_grade3,Ages[20-29]_Male_grade1,Ages[20-29]_Male_grade2,Ages[20-29]_Male_grade3,Ages[30-39]_Male_grade1,Ages[30-39]_Male_grade2,Ages[30-39]_Male_grade3,Ages[40-49]_Male_grade1,Ages[40-49]_Male_grade2,Ages[40-49]_Male_grade3,Ages[15-49]_Female_grade1,Ages[15-49]_Female_grade2,Ages[15-49]_Female_grade3,Ages[20-29]_Female_grade1,Ages[20-29]_Female_grade2,Ages[20-29]_Female_grade3,Ages[30-39]_Female_grade1,Ages[30-39]_Female_grade2,Ages[30-39]_Female_grade3,Ages[40-49]_Female_grade1,Ages[40-49]_Female_grade2,Ages[40-49]_Female_grade3,country,year
0.9928324818611145,0.9924518465995789,0.9918863773345947,0.9874575138092041,0.9874575138092041,0.9874575138092041,0.992291271686554,0.992291271686554,0.992291271686554,0.9949392676353455,0.9949392676353455,0.9942659735679626,0.9899203777313232,0.9899203777313232,0.9899203777313232,0.9901452660560608,0.9901452660560608,0.9901452660560608,0.9931569695472717,0.9931569695472717,0.9931569695472717,0.9943848848342896,0.9943848848342896,0.9936475157737732,0.9959536790847778,0.9951651096343994,0.9939935207366943,0.984983503818512,0.984983503818512,0.984983503818512,0.9914818406105042,0.9914818406105042,0.9914818406105042,0.9954923987388611,0.9954923987388611,0.9948829412460327,Albania,2005
0.9973152875900269,0.9968515634536743,0.9968515634536743,0.9976924657821655,0.9976924657821655,0.9970276355743408,0.9960437417030334,0.9957295060157776,0.995566189289093,0.9969644546508789,0.9966335296630859,0.9966335296630859,0.9944698810577393,0.9935146570205688,0.9935146570205688,0.9969287514686584,0.9969287514686584,0.9962639808654785,0.9956127405166626,0.9956127405166626,0.9952647686004639,0.9971393346786499,0.9971393346786499,0.9971393346786499,1.0,1.0,1.0,0.9984092116355896,0.9984092116355896,0.9977442026138306,0.9964249730110168,0.9958328008651733,0.9958328008651733,0.9968026876449585,0.9961657524108887,0.9961657524108887,Armenia,2000
0.9932560324668884,0.9927042126655579,0.9923354983329773,0.9979372024536133,0.997310996055603,0.9963834285736084,0.99725741147995,0.99725741147995,0.99725741147995,0.9994785189628601,0.9990667104721069,0.9982604384422302,0.9885830283164978,0.9880834817886353,0.9880834817886353,0.9979614615440369,0.9966260194778442,0.9963919520378113,0.9967743158340454,0.9967743158340454,0.9967743158340454,0.9997972846031189,0.9996699690818787,0.9989540576934814,0.9974713921546936,0.9968724250793457,0.9961711168289185,0.9979158639907837,0.9979158639907837,0.9963758587837219,0.9976598024368286,0.9976598024368286,0.9976598024368286,0.9992204308509827,0.9985781908035278,0.9976986646652222,Armenia,2005
0.9958137273788452,0.9958137273788452,0.9958137273788452,0.9961891174316406,0.9956623315811157,0.9956623315811157,0.997282087802887,0.997282087802887,0.997282087802887,0.9986032247543335,0.9986032247543335,0.9981517195701599,0.993100643157959,0.993100643157959,0.993100643157959,0.9952471256256104,0.9941613674163818,0.9941613674163818,0.9991905093193054,0.9991905093193054,0.9991905093193054,0.9977968335151672,0.9977968335151672,0.9969603419303894,0.9982625246047974,0.9982625246047974,0.9982625246047974,0.9970769286155701,0.9970769286155701,0.9970769286155701,0.9956181049346924,0.9956181049346924,0.9956181049346924,0.9992265701293945,0.9992265701293945,0.9990726709365845,Armenia,2010
0.9973503351211548,0.9973503351211548,0.9973503351211548,0.9982350468635559,0.9982350468635559,0.9970073699951172,0.9978351593017578,0.9976373314857483,0.9971835017204285,0.9978001713752747,0.9978001713752747,0.9978001713752747,0.9955074787139893,0.9955074787139893,0.9955074787139893,0.9979571104049683,0.9979571104049683,0.9954419732093811,0.9963720440864563,0.9959635734558105,0.9958270192146301,0.9987666606903076,0.9987666606903076,0.9987666606903076,0.9991359710693359,0.9991359710693359,0.9991359710693359,0.9985000491142273,0.9985000491142273,0.9985000491142273,0.9992089867591858,0.9992089867591858,0.9984572529792786,0.9969507455825806,0.9969507455825806,0.9969507455825806,Armenia,2015
0.9857345819473267,0.9854987859725952,0.9816293120384216,0.9914277195930481,0.9909853935241699,0.9876033067703247,0.9909155368804932,0.9908901453018188,0.9893051385879517,0.9903620481491089,0.9901571869850159,0.9893828630447388,0.992340087890625,0.992340087890625,0.9917736649513245,0.9938214421272278,0.9930450320243835,0.9926944971084595,0.992487370967865,0.992487370967865,0.992487370967865,0.9959437251091003,0.9958863854408264,0.995212972164154,0.9799826741218567,0.979541540145874,0.972795844078064,0.9892044067382812,0.9890723824501038,0.9828746318817139,0.9895657896995544,0.9895185232162476,0.9865723848342896,0.9853723049163818,0.9850355386734009,0.9841710329055786,Azerbaijan,2006
0.9885263442993164,0.9874507188796997,0.9860165119171143,0.9899559020996094,0.9894659519195557,0.9887310266494751,0.9891178607940674,0.988423228263855,0.987960159778595,0.9816625714302063,0.9801344871520996,0.9786063432693481,0.987636387348175,0.9861817955970764,0.984000027179718,0.9945679306983948,0.9940740466117859,0.9930863976478577,0.9944723844528198,0.9944723844528198,0.9939698576927185,0.995611310005188,0.9949843287467957,0.9949843287467957,0.9893918037414551,0.9886845946311951,0.9879773855209351,0.9854156374931335,0.9849295020103455,0.9844433665275574,0.984542727470398,0.983254611492157,0.9828252196311951,0.9683959484100342,0.9660107493400574,0.9630292057991028,Azerbaijan,2000
0.8248852491378784,0.8015320301055908,0.7448367476463318,0.6399625539779663,0.6175035238265991,0.5687576532363892,0.5442044138908386,0.5365229249000549,0.5104803442955017,0.30782631039619446,0.3000412881374359,0.2725684344768524,0.884690523147583,0.8627933263778687,0.8047410845756531,0.7209711074829102,0.6995706558227539,0.6507908701896667,0.6385549902915955,0.6308208107948303,0.6002944707870483,0.39922136068344116,0.38991913199424744,0.3547650873661041,0.7740791440010071,0.7494890093803406,0.6939465999603271,0.5729968547821045,0.549662709236145,0.5009447932243347,0.4674603044986725,0.4598216712474823,0.4374261796474457,0.22547893226146698,0.21906094253063202,0.1985088437795639,Burundi,2010
0.9346935153007507,0.9129242897033691,0.8720090389251709,0.7450838685035706,0.7271076440811157,0.6846876740455627,0.6157296895980835,0.5994107127189636,0.5562424659729004,0.4184686839580536,0.41216591000556946,0.3921126425266266,0.9430691003799438,0.9179651737213135,0.8701922297477722,0.8254319429397583,0.807492733001709,0.7663118839263916,0.6759880185127258,0.6597729921340942,0.6165343523025513,0.5291972160339355,0.5225822329521179,0.49889662861824036,0.9268518686294556,0.9082047343254089,0.873710036277771,0.6811347603797913,0.6631290912628174,0.619722843170166,0.5644379258155823,0.5480304956436157,0.5049221515655518,0.32285138964653015,0.31681814789772034,0.2999015152454376,Burundi,2016
0.6770761609077454,0.6580172181129456,0.6181023120880127,0.507391631603241,0.5000419616699219,0.4796098470687866,0.2855857014656067,0.2763749361038208,0.2543758749961853,0.31546857953071594,0.303041934967041,0.2618657350540161,0.7217671275138855,0.7020485997200012,0.6586485505104065,0.5837777256965637,0.5720798373222351,0.5488004684448242,0.37307822704315186,0.36258822679519653,0.33442917466163635,0.45871710777282715,0.44005319476127625,0.384573370218277,0.6373319029808044,0.6188594698905945,0.5820439457893372,0.45244190096855164,0.4482201039791107,0.4298362731933594,0.21465912461280823,0.20648537576198578,0.1894799768924713,0.20582228899002075,0.19816984236240387,0.16794200241565704,Burundi,1998
0.5375925302505493,0.5192832350730896,0.47993767261505127,0.49132320284843445,0.48336949944496155,0.4656543731689453,0.27895447611808777,0.2744479477405548,0.2568724751472473,0.2743034064769745,0.2631579041481018,0.2402476817369461,0.5971760749816895,0.5714285969734192,0.5215947031974792,0.5739837288856506,0.565040647983551,0.5430894494056702,0.35116732120513916,0.34533074498176575,0.3219844400882721,0.40920397639274597,0.39303481578826904,0.36194029450416565,0.4849596619606018,0.4732208251953125,0.4431401193141937,0.4251302182674408,0.41796875,0.4036458432674408,0.2166246920824051,0.21326616406440735,0.2006717026233673,0.14056719839572906,0.13440197706222534,0.1196054220199585,Burundi,2000
0.7491019368171692,0.7090712785720825,0.6366906762123108,0.7469043135643005,0.7137717604637146,0.6465531587600708,0.5845303535461426,0.5674561858177185,0.5282683968544006,0.4995748996734619,0.47182226181030273,0.41522789001464844,0.7872153520584106,0.7493906021118164,0.6766969561576843,0.8065926432609558,0.7745593786239624,0.7032098770141602,0.6620123386383057,0.6408864259719849,0.604820966720581,0.5896626114845276,0.5584011077880859,0.49570730328559875,0.7106536030769348,0.6683977246284485,0.5963329076766968,0.6962594985961914,0.6621941328048706,0.5984806418418884,0.5013734698295593,0.48864778876304626,0.44610899686813354,0.3908933997154236,0.36737385392189026,0.31813785433769226,Burundi,2005
0.6311285495758057,0.6170467138290405,0.5869502425193787,0.43149518966674805,0.4221998453140259,0.39882999658584595,0.37505775690078735,0.3692376911640167,0.34895050525665283,0.3318891227245331,0.32364457845687866,0.3080556392669678,0.7062810659408569,0.693263828754425,0.6607984304428101,0.6167731881141663,0.6044375896453857,0.5719274878501892,0.5430040955543518,0.535261869430542,0.5106738805770874,0.46600142121315,0.45282772183418274,0.43299761414527893,0.5352020859718323,0.519761323928833,0.4926885962486267,0.29781320691108704,0.2907114624977112,0.27393651008605957,0.2278434932231903,0.22370827198028564,0.20719103515148163,0.20382694900035858,0.20028921961784363,0.18875010311603546,Benin,2003
0.5146417617797852,0.4814101457595825,0.42591288685798645,0.4449097812175751,0.41792652010917664,0.36981821060180664,0.3403516411781311,0.3192099332809448,0.2853509485721588,0.24859538674354553,0.23218365013599396,0.20549675822257996,0.6232638955116272,0.5879862308502197,0.5332427620887756,0.6175623536109924,0.5799638032913208,0.5177489519119263,0.509337842464447,0.48181667923927307,0.43887436389923096,0.37528571486473083,0.35144180059432983,0.31840479373931885,0.38764137029647827,0.35680192708969116,0.3004233241081238,0.3149581551551819,0.295964777469635,0.2584741711616516,0.20274583995342255,0.18679897487163544,0.16033656895160675,0.1366473287343979,0.12680292129516602,0.1057271957397461,Benin,1996
0.5867785215377808,0.5670014023780823,0.5265179872512817,0.4603303372859955,0.43940797448158264,0.3902518153190613,0.42282834649086,0.40470975637435913,0.365317702293396,0.33058488368988037,0.3163567781448364,0.2767343521118164,0.7267568707466125,0.7081084847450256,0.6722577214241028,0.6157496571540833,0.5927622318267822,0.5362395644187927,0.5835065841674805,0.5651861429214478,0.5203930139541626,0.45786288380622864,0.44292762875556946,0.38756585121154785,0.4561019241809845,0.4352710545063019,0.39046287536621094,0.3441125750541687,0.3247344493865967,0.2810867428779602,0.2909991443157196,0.2730461657047272,0.23808544874191284,0.21701666712760925,0.2034195065498352,0.17784105241298676,Benin,2001
0.6922765970230103,0.6786676049232483,0.6506538391113281,0.47212472558021545,0.45684802532196045,0.4203265607357025,0.4152286648750305,0.40412306785583496,0.3664058744907379,0.36476537585258484,0.35237377882003784,0.3222559988498688,0.7804024815559387,0.7666902542114258,0.7374668717384338,0.6545931100845337,0.6374053955078125,0.5960372090339661,0.5715556740760803,0.5582979321479797,0.5099977850914001,0.5102795362472534,0.4949343502521515,0.45972198247909546,0.5908723473548889,0.5773822665214539,0.5507603883743286,0.34809190034866333,0.3341142237186432,0.3008873462677002,0.2787116765975952,0.2694855034351349,0.24101018905639648,0.22580774128437042,0.21623669564723969,0.19098396599292755,Benin,2006
0.7590770721435547,0.7516944408416748,0.7324888110160828,0.5364635586738586,0.5290476083755493,0.5064901113510132,0.4110402464866638,0.40408381819725037,0.37690824270248413,0.4085491895675659,0.4021652340888977,0.3838180601596832,0.7951522469520569,0.7894848585128784,0.7728012204170227,0.7004082798957825,0.690451979637146,0.6678683757781982,0.5751745104789734,0.5671786665916443,0.5320748686790466,0.5340598821640015,0.5269078016281128,0.5091411471366882,0.713947057723999,0.7044184803962708,0.6820578575134277,0.419748991727829,0.4141415059566498,0.3916025459766388,0.27693644165992737,0.2708292305469513,0.2501313388347626,0.2791960835456848,0.27360379695892334,0.2546583414077759,Benin,2010
0.7647238969802856,0.7548505067825317,0.7197627425193787,0.5894485712051392,0.5765549540519714,0.5436501502990723,0.42187783122062683,0.40672945976257324,0.3682202696800232,0.37754493951797485,0.364897221326828,0.31702107191085815,0.8008629083633423,0.7928733229637146,0.7602962851524353,0.6978486180305481,0.6860218644142151,0.6541134715080261,0.557331383228302,0.5399602651596069,0.49709680676460266,0.5137636661529541,0.49991539120674133,0.43836888670921326,0.7303634285926819,0.7186989188194275,0.6812240481376648,0.5054036378860474,0.49168291687965393,0.45800551772117615,0.3022019565105438,0.2890174388885498,0.2543552815914154,0.24453456699848175,0.2330591231584549,0.1985313445329666,Benin,2017
0.7992807626724243,0.784133791923523,0.7548714876174927,0.6322982311248779,0.620079517364502,0.5834797620773315,0.44175201654434204,0.42443904280662537,0.37897294759750366,0.41773441433906555,0.4022005498409271,0.3633268177509308,0.8406270742416382,0.8301789164543152,0.8086413145065308,0.7681590914726257,0.7576913237571716,0.7247648239135742,0.6044315695762634,0.5881121158599854,0.5350008606910706,0.562191367149353,0.5413590669631958,0.49581778049468994,0.7536460757255554,0.7333129644393921,0.6955247521400452,0.5263962745666504,0.5128127932548523,0.4733496904373169,0.30983966588974,0.2917211055755615,0.2524542212486267,0.27481281757354736,0.264521062374115,0.23224402964115143,Benin,2014
0.3355759084224701,0.324464350938797,0.3061695098876953,0.2624683380126953,0.2578390836715698,0.2437271773815155,0.17137078940868378,0.1677769273519516,0.15997664630413055,0.12936025857925415,0.12535911798477173,0.11889174580574036,0.3963853418827057,0.3839564621448517,0.35761311650276184,0.35663649439811707,0.34862273931503296,0.32781171798706055,0.25102174282073975,0.24605725705623627,0.23611097037792206,0.19114486873149872,0.1833539754152298,0.1733393371105194,0.27705907821655273,0.26721516251564026,0.2566654086112976,0.18688112497329712,0.18496854603290558,0.1762339174747467,0.10822355002164841,0.10571631044149399,0.0996173769235611,0.07486846297979355,0.07420973479747772,0.07087092101573944,Burkina Faso,2003
0.3238512873649597,0.3124300241470337,0.29602518677711487,0.22017765045166016,0.2134503871202469,0.19759699702262878,0.17276670038700104,0.16563130915164948,0.155710369348526,0.09186334908008575,0.08749310672283173,0.08027255535125732,0.3884650468826294,0.3772052228450775,0.3533827066421509,0.28997188806533813,0.2834504544734955,0.26453620195388794,0.2593197822570801,0.2493939995765686,0.23309268057346344,0.12808477878570557,0.1227368488907814,0.110240139067173,0.25047847628593445,0.2388739138841629,0.23089225590229034,0.16403894126415253,0.15714611113071442,0.1437547206878662,0.11225464940071106,0.10707010328769684,0.10160991549491882,0.057222142815589905,0.05378693342208862,0.05161236599087715,Burkina Faso,1992
0.2803148031234741,0.27135196328163147,0.2550808787345886,0.20726968348026276,0.20143572986125946,0.19053968787193298,0.12909279763698578,0.12083565443754196,0.11285299062728882,0.10405153781175613,0.0992763489484787,0.08919044584035873,0.35706451535224915,0.34336698055267334,0.3200441300868988,0.2999080419540405,0.29261133074760437,0.27877911925315857,0.18859247863292694,0.1734890192747116,0.1623336225748062,0.1702955961227417,0.1598190814256668,0.1444171518087387,0.20620068907737732,0.20180994272232056,0.19234846532344818,0.14263524115085602,0.13782186806201935,0.12897440791130066,0.08615322411060333,0.08283692598342896,0.07714394479990005,0.048568397760391235,0.048568397760391235,0.04293496534228325,Burkina Faso,1999
0.3676847815513611,0.35604327917099,0.3407995104789734,0.2854912281036377,0.2798572778701782,0.26689520478248596,0.19193048775196075,0.1846650242805481,0.1720854640007019,0.12692469358444214,0.12149052321910858,0.11370410025119781,0.4164303243160248,0.40334752202033997,0.38385653495788574,0.3635656237602234,0.3543093502521515,0.33972135186195374,0.28430578112602234,0.2732524573802948,0.2605147063732147,0.17604827880859375,0.1679726094007492,0.15485738217830658,0.3139910399913788,0.3039371967315674,0.2933717668056488,0.2247261255979538,0.22191143035888672,0.21021482348442078,0.12245326489210129,0.11803671717643738,0.10557615011930466,0.0870986208319664,0.08380599319934845,0.08033981174230576,Burkina Faso,2003
0.47801512479782104,0.4651584029197693,0.4427281320095062,0.3584822416305542,0.34841203689575195,0.32744669914245605,0.25319012999534607,0.24584878981113434,0.22874756157398224,0.1624588966369629,0.15655992925167084,0.14384080469608307,0.5243108868598938,0.5137627124786377,0.4901646077632904,0.46158140897750854,0.45049554109573364,0.4260491132736206,0.34939077496528625,0.3385070264339447,0.3145197927951813,0.20968925952911377,0.20266565680503845,0.18441520631313324,0.4298371374607086,0.41457799077033997,0.39336302876472473,0.2847166955471039,0.2753731310367584,0.2568984925746918,0.17601507902145386,0.171515554189682,0.1599385142326355,0.11738263815641403,0.11255700141191483,0.10511692613363266,Burkina Faso,2010
0.3171576261520386,0.3128206133842468,0.29129165410995483,0.24059557914733887,0.23441460728645325,0.2218269258737564,0.17343424260616302,0.1688595861196518,0.15496204793453217,0.10021752864122391,0.09646736085414886,0.08821726590394974,0.3926050364971161,0.38693180680274963,0.36143937706947327,0.3335937261581421,0.32440945506095886,0.3071753978729248,0.2776828110218048,0.2696816027164459,0.24518196284770966,0.15655353665351868,0.14867615699768066,0.136106938123703,0.23715510964393616,0.2342349886894226,0.2169087827205658,0.16019019484519958,0.15660583972930908,0.14803539216518402,0.09479303658008575,0.0928032249212265,0.08690353482961655,0.05455179885029793,0.05414712429046631,0.04939810559153557,Burkina Faso,1994
0.2675411105155945,0.2651018500328064,0.25242879986763,0.21865935623645782,0.21786046028137207,0.206790491938591,0.1475803554058075,0.1472400426864624,0.13804465532302856,0.11642336845397949,0.11642336845397949,0.11027523130178452,0.31708410382270813,0.31467756628990173,0.300697922706604,0.3010351359844208,0.3000852167606354,0.284437358379364,0.21834434568881989,0.21758590638637543,0.20316082239151,0.17404726147651672,0.17404726147651672,0.16425606608390808,0.2193550020456314,0.21688389778137207,0.20548169314861298,0.15492062270641327,0.15423859655857086,0.14671078324317932,0.08998683094978333,0.08998683094978333,0.08504776656627655,0.06982722878456116,0.06982722878456116,0.0666249543428421,Burkina Faso,1998
0.447152316570282,0.4350784718990326,0.4084162712097168,0.334457665681839,0.32125067710876465,0.30121785402297974,0.2413332611322403,0.22930362820625305,0.21202078461647034,0.1561371088027954,0.14275529980659485,0.12704721093177795,0.5091806650161743,0.49610865116119385,0.46314001083374023,0.4381358027458191,0.4220387041568756,0.39449989795684814,0.3445676267147064,0.3256295621395111,0.29709187150001526,0.21858470141887665,0.19950036704540253,0.18234971165657043,0.3877312242984772,0.376613587141037,0.35599276423454285,0.2567126750946045,0.24567288160324097,0.23126854002475739,0.16692504286766052,0.1598747968673706,0.15070411562919617,0.09935767203569412,0.09116078913211823,0.07676433771848679,Burkina Faso,2009
0.7069251537322998,0.7063626646995544,0.7024773955345154,0.5344477295875549,0.534205436706543,0.5311442613601685,0.3956034779548645,0.39511898159980774,0.39237695932388306,0.38129398226737976,0.3803952932357788,0.3775111734867096,0.6897579431533813,0.6893258690834045,0.6862890124320984,0.6180058121681213,0.6177971363067627,0.6157675981521606,0.474044531583786,0.47305288910865784,0.46848562359809875,0.4818170964717865,0.4806183874607086,0.4783330261707306,0.7280493378639221,0.7273263335227966,0.7223970293998718,0.466787725687027,0.4665181338787079,0.46262162923812866,0.3206719756126404,0.3206719756126404,0.31967347860336304,0.26083439588546753,0.26029524207115173,0.256693571805954,Bangladesh,2000
0.6666246056556702,0.6413376331329346,0.5878493785858154,0.5313906669616699,0.5055044889450073,0.4667738080024719,0.4634026885032654,0.4394909739494324,0.3993118107318878,0.4311230182647705,0.41050562262535095,0.368513286113739,0.7180299162864685,0.6895670294761658,0.6286521553993225,0.6114011406898499,0.586540162563324,0.5469233393669128,0.5486173033714294,0.5288966298103333,0.48737093806266785,0.5509571433067322,0.533331036567688,0.4887751042842865,0.6212748289108276,0.598789632320404,0.5518531203269958,0.464383989572525,0.43763917684555054,0.3996506631374359,0.36304256319999695,0.3341948390007019,0.29560157656669617,0.28021207451820374,0.2558276653289795,0.217063769698143,Bangladesh,1993
